Order_ID,Date,Customer,Category,Product,Quantity,Price,Region,Revenue
10205,2025-07-14,Mariam,Home,Coffee Maker,2,6249.06,Qalyubia,12498.12
10421,2025-05-31,Mostafa,Home,Air Purifier,2,5031.49,Cairo,10062.98
11940,2025-07-05,Mostafa,Electronics,Headphones,1,2443.7,Qalyubia,2443.7
10612,2025-06-01,Hana,Home,Office Chair,2,6081.83,Cairo,12163.66
11735,2025-05-26,Khaled,Electronics,Laptop,3,,Cairo,
11293,2025-06-24,Menna,Accessories,Phone Stand,3,358.02,Tanta,1074.06
11665,2025-11-15,Mostafa,Gaming,Gaming Chair,1,8268.58,Alexandria,8268.58
10586,2025-04-17,Salma,Electronics,Tablet,4,12884.84,Qalyubia,51539.36
11975,2025-03-13,Nada,Electronics,Smartphone,1,29960.4,Cairo,29960.4
10803,2025-12-31,Sara,Accessories,Phone Stand,1,331.72,Alexandria,331.72
11284,2025-03-20,Amr,Electronics,Smartphone,1,20416.7,Cairo,20416.7
11291,2025-07-31,Omar,Accessories,Mouse,1,980.53,Mansoura,980.53
10415,2025-08-10,Amr,Home,Desk Fan,2,1193.12,Qalyubia,2386.24
10186,2025-06-05,Karim,Home,Desk Lamp,2,1609.53,Alexandria,3219.06
10711,2025-12-25,Karim,Home,Desk Lamp,1,778.69,Qalyubia,778.69
11171,2025-06-22,Amr,Home,Desk Fan,2,1624.86,Giza,3249.72
11212,2025-11-15,Youssef,Accessories,Mouse,1,1429.37,Giza,1429.37
10301,2025-07-12,Laila,Electronics,Monitor,2,4602.73,Cairo,9205.46
11577,2025-04-16,Youssef,Electronics,Smartphone,3,28946.1,Mansoura,86838.3
11744,2025-11-11,Ahmed,Electronics,Laptop,5,37247.82,Tanta,186239.1
10940,2025-06-29,Karim,Accessories,Webcam,1,1125.4,Giza,1125.4
11612,2025-07-01,Mariam,Home,Desk Lamp,1,370.49,Cairo,370.49
10818,2025-12-29,Laila,Accessories,USB Hub,1,336.58,Mansoura,336.58
11948,2025-03-13,Farah,Electronics,Tablet,3,16337.9,Mansoura,49013.7
11376,2025-06-13,Amr,Gaming,Gaming Keyboard,4,2953.48,Ismailia,11813.92
10988,2025-12-06,Mariam,Accessories,Webcam,4,2930.89,Cairo,11723.56
10176,2025-01-17,Nada,Electronics,Tablet,2,17476.01,Giza,34952.02
11180,2025-05-14,Amr,Accessories,Mouse,2,755.12,Alexandria,1510.24
10695,2025-10-08,Mariam,Electronics,Smartphone,1,16000.2,Tanta,16000.2
11622,2025-01-31,Aya,Electronics,Monitor,1,7835.84,Giza,7835.84
10124,2025-11-16,Khaled,Electronics,Headphones,2,5725.78,Cairo,11451.56
10368,2025-09-27,Menna,Gaming,Gaming Chair,1,6136.98,Cairo,6136.98
11533,2025-08-03,Mohamed,Home,Desk Fan,2,843.83,Alexandria,1687.66
10789,2025-12-30,Mariam,Accessories,Mouse,1,261.37,Giza,261.37
10040,2025-03-23,Sara,Accessories,Webcam,3,1272.96,Qalyubia,3818.88
10716,2025-10-10,Sara,Gaming,Gaming Keyboard,1,3811.65,Suez,3811.65
10951,2025-08-05,Khaled,Home,Office Chair,2,7146.85,Alexandria,14293.7
10332,2025-08-03,Amr,Home,Desk Lamp,5,1229.02,Alexandria,6145.1
11499,2025-11-17,Omar,Accessories,USB Hub,5,1002.34,Qalyubia,5011.7
10195,2025-09-23,Youssef,Electronics,Smartphone,4,10172.22,Cairo,40688.88
10528,2025-12-17,Nour,Electronics,Headphones,2,6079.88,Qalyubia,12159.76
10966,2025-05-28,Salma,Accessories,Mouse,2,1623.17,Alexandria,3246.34
11727,2025-11-28,Amr,Accessories,Mouse,1,657.22,Cairo,657.22
10323,2025-07-08,Menna,Home,Air Purifier,1,7725.21,,7725.21
11205,2025-12-18,Nour,Accessories,Mouse,1,1294.73,Mansoura,1294.73
10267,2025-06-08,Ahmed,Home,Desk Fan,4,1862.71,Giza,7450.84
11256,2025-09-15,Salma,Accessories,USB Hub,1,920.66,Giza,920.66
11441,2025-04-26,Menna,Gaming,Game Controller,1,3032.64,Tanta,3032.64
10068,2025-09-06,Khaled,Gaming,Gaming Keyboard,1,3411.11,Cairo,3411.11
11847,2025-10-03,Mohamed,Electronics,Laptop,1,36554.13,Cairo,36554.13
11813,2025-10-01,Amr,Electronics,Monitor,2,11195.38,Alexandria,22390.76
10681,2025-01-14,Karim,Gaming,Game Controller,2,1951.03,Tanta,3902.06
10486,2025-04-18,Adam,Gaming,Gaming Headset,3,2512.4,Mansoura,7537.2
10481,2025-02-03,Mariam,Home,Air Purifier,3,9171.82,Giza,27515.46
11422,2025-06-14,Omar,Accessories,Mouse,2,434.62,Giza,869.24
10707,2025-06-01,Menna,Electronics,Headphones,2,6193.61,Cairo,12387.22
10549,2025-02-21,Omar,Accessories,USB Hub,2,371.0,Ismailia,742.0
11423,2025-05-08,Adam,Electronics,Monitor,2,5967.66,Giza,11935.32
10428,2025-08-21,Farah,Gaming,Gaming Headset,3,1488.45,Cairo,4465.35
11646,2025-01-31,Mariam,Home,Desk Fan,2,762.12,Cairo,1524.24
11488,2025-10-08,Nada,Home,Desk Fan,2,1450.77,Giza,2901.54
10480,2025-01-08,Mohamed,Accessories,USB Hub,1,394.19,Alexandria,394.19
10451,2025-07-02,Menna,Home,Coffee Maker,1,6918.46,Giza,6918.46
10926,2025-12-01,Mohamed,Electronics,Headphones,3,2372.4,Qalyubia,7117.2
10618,2025-06-13,Menna,Electronics,Tablet,3,16082.31,Qalyubia,48246.93
11542,2025-09-19,Omar,Electronics,Headphones,2,6418.65,Qalyubia,12837.3
11962,2025-05-17,Omar,Accessories,Mouse,3,1522.77,Mansoura,4568.31
11671,2025-07-09,Menna,Accessories,Webcam,3,1059.5,Giza,3178.5
10944,2025-06-17,Menna,Gaming,Game Controller,4,3457.39,Alexandria,13829.56
11795,2025-05-13,Nour,Electronics,Headphones,1,3979.75,Qalyubia,3979.75
11112,2025-05-25,Laila,Electronics,Headphones,1,6188.88,Cairo,6188.88
10694,2025-01-21,Aya,Electronics,Monitor,1,4587.5,Giza,4587.5
11493,2025-01-06,Salma,Electronics,Smartphone,1,10513.22,Cairo,10513.22
10922,2025-03-15,Amr,Accessories,USB Hub,1,279.38,Alexandria,279.38
10262,2025-01-01,Karim,Gaming,Gaming Keyboard,2,3752.79,Cairo,7505.58
10747,2025-10-20,Ali,Accessories,Phone Stand,3,402.63,Qalyubia,1207.89
11381,2025-05-13,Laila,Electronics,Smartphone,2,29166.25,Alexandria,58332.5
10241,2025-10-20,Mostafa,Gaming,Gaming Keyboard,2,3102.36,Cairo,6204.72
11645,2025-07-18,Mostafa,Electronics,Laptop,1,43217.41,Mansoura,43217.41
11704,2025-02-17,Karim,Accessories,USB Hub,2,268.48,Cairo,536.96
10580,2025-11-22,Adam,Electronics,Headphones,2,5944.28,Alexandria,11888.56
11351,2025-01-17,Omar,Gaming,Gaming Keyboard,2,3827.79,Cairo,7655.58
10553,2025-03-31,Mohamed,Accessories,Mouse,1,964.04,Ismailia,964.04
10366,2025-07-11,Nour,Accessories,USB Hub,4,284.13,Mansoura,1136.52
11030,2025-08-17,Salma,Gaming,Gaming Chair,2,11850.84,Cairo,23701.68
11742,2025-01-24,Khaled,Home,Office Chair,1,8152.93,Cairo,8152.93
10592,2025-07-16,Mariam,Home,Air Purifier,1,6942.26,Mansoura,6942.26
10742,2025-07-24,Khaled,Electronics,Tablet,1,15376.42,Giza,15376.42
11282,2025-05-16,Amr,Home,Desk Fan,1,2435.49,Cairo,2435.49
10584,2025-12-26,Adam,Electronics,Monitor,4,4921.36,Qalyubia,19685.44
10072,2025-01-08,Farah,Electronics,Laptop,2,34910.7,Cairo,69821.4
10888,2025-06-08,Sara,Electronics,Smartphone,3,15696.8,Cairo,47090.4
10260,2025-02-27,Sara,Electronics,Monitor,4,7348.0,Mansoura,29392.0
10052,2025-02-12,Khaled,Home,Office Chair,2,2541.83,Qalyubia,5083.66
10199,2025-01-12,Omar,Gaming,Gaming Headset,1,3340.31,Cairo,3340.31
11182,2025-01-14,Hana,Electronics,Headphones,1,1555.65,Alexandria,1555.65
10655,2025-08-11,Mariam,Accessories,Mouse,1,1103.23,Alexandria,1103.23
10333,2025-08-25,Salma,Electronics,Headphones,5,3617.3,Giza,18086.5
11489,2025-12-27,Laila,Accessories,USB Hub,1,993.85,Cairo,993.85
10597,2025-10-13,Mohamed,Home,Air Purifier,1,3396.71,Suez,3396.71
11694,2025-03-15,Farah,Electronics,Smartphone,3,13604.47,Alexandria,40813.41
11166,2025-05-17,Mohamed,Gaming,Gaming Headset,1,1126.89,Alexandria,1126.89
10963,2025-04-08,Ali,Electronics,Laptop,1,37089.41,Cairo,37089.41
10908,2025-01-30,Hana,Electronics,Laptop,2,42622.91,Mansoura,85245.82
10889,2025-04-10,Sara,Electronics,Laptop,2,24582.65,Suez,49165.3
10705,2025-10-20,Ali,Electronics,Smartphone,1,27332.92,Cairo,27332.92
10427,2025-05-18,Laila,Accessories,USB Hub,2,546.32,Alexandria,1092.64
11343,2025-05-29,Menna,Gaming,Game Controller,1,4351.66,Mansoura,4351.66
11784,2025-11-11,Menna,Home,Air Purifier,1,5018.83,Giza,5018.83
10594,2025-03-27,Youssef,Electronics,Headphones,1,3060.96,Tanta,3060.96
10991,2025-10-17,Menna,Home,Desk Fan,4,1247.89,Giza,4991.56
11992,2025-09-17,Aya,Electronics,Smartphone,2,9413.25,Mansoura,18826.5
10583,2025-04-21,Ahmed,Accessories,USB Hub,1,333.27,Alexandria,333.27
10728,2025-05-12,Amr,Home,Desk Lamp,1,1004.28,Mansoura,1004.28
10399,2025-03-12,Sara,Home,Air Purifier,1,4654.95,Mansoura,4654.95
10573,2025-07-11,Ahmed,Accessories,Keyboard,4,1799.16,Alexandria,7196.64
10437,2025-12-29,Ahmed,Electronics,Laptop,1,35722.42,Qalyubia,35722.42
10193,2025-06-04,Menna,Gaming,Gaming Chair,1,6539.38,Cairo,6539.38
11657,2025-09-22,Ahmed,Accessories,USB Hub,2,671.39,Alexandria,1342.78
10619,2025-01-16,Mariam,Gaming,Gaming Chair,2,12324.17,Alexandria,24648.34
10293,2025-09-11,Omar,Gaming,Gaming Keyboard,2,3960.45,Giza,7920.9
11584,2025-03-08,Mostafa,Accessories,Webcam,1,1708.19,Giza,1708.19
11566,2025-01-15,Nour,Accessories,Keyboard,1,725.2,Mansoura,725.2
10813,2025-03-21,Salma,Electronics,Laptop,5,19595.86,Mansoura,97979.3
11550,2025-05-02,Youssef,Home,Office Chair,2,4748.08,Alexandria,9496.16
10508,2025-02-14,Aya,Gaming,Gaming Headset,2,4368.06,Mansoura,8736.12
10142,2025-05-16,Farah,Electronics,Tablet,1,20524.96,Cairo,20524.96
11405,2025-01-29,Mostafa,Home,Desk Lamp,1,567.62,Ismailia,567.62
10003,2025-05-31,Aya,Home,Air Purifier,4,6346.73,Cairo,25386.92
10757,2025-10-10,Khaled,Home,Desk Lamp,2,627.26,Mansoura,1254.52
11885,2025-06-24,Youssef,Electronics,Headphones,3,2200.21,Mansoura,6600.63
11260,2025-04-27,Nour,Accessories,Mouse,1,1211.37,Tanta,1211.37
10340,2025-02-06,Mostafa,Electronics,Headphones,2,2028.19,Suez,4056.38
11545,2025-09-03,Youssef,Gaming,Game Controller,4,4470.54,Cairo,17882.16
10983,2025-05-15,Adam,Electronics,Headphones,2,1049.79,Cairo,2099.58
10539,2025-02-27,Laila,Accessories,Phone Stand,2,565.98,Giza,1131.96
10266,2025-09-11,Laila,Home,Air Purifier,2,4236.1,Ismailia,8472.2
10377,2025-05-17,Mostafa,Gaming,Gaming Chair,1,10977.16,,10977.16
10693,2025-03-25,Adam,Accessories,USB Hub,1,454.17,Ismailia,454.17
11692,2025-02-20,Amr,Accessories,USB Hub,4,299.86,Qalyubia,1199.44
10440,2025-10-30,Mariam,Electronics,Monitor,5,,Cairo,
10272,2025-09-10,Mostafa,Gaming,Gaming Headset,3,4597.04,Tanta,13791.12
10185,2025-05-25,Salma,Electronics,Tablet,1,6799.51,Cairo,6799.51
10949,2025-07-08,Nada,Gaming,Gaming Keyboard,2,3586.14,Qalyubia,7172.28
10245,2025-02-18,Salma,Electronics,Monitor,4,6859.45,Giza,27437.8
11092,2025-03-28,Mohamed,Home,Desk Lamp,1,1595.23,Suez,1595.23
10446,2025-06-10,Adam,Gaming,Gaming Mouse,3,1004.31,Cairo,3012.93
10600,2025-07-09,Khaled,Electronics,Smartphone,1,25690.1,Tanta,25690.1
10825,2025-08-27,Menna,Accessories,Webcam,4,1799.67,Ismailia,7198.68
11652,2025-08-06,Farah,Electronics,Monitor,2,15995.69,Alexandria,31991.38
11418,2025-03-18,Amr,Electronics,Tablet,2,9660.05,Alexandria,19320.1
11323,2025-01-22,Aya,Gaming,Gaming Mouse,2,2011.97,Qalyubia,4023.94
10979,2025-06-18,Mohamed,Accessories,Webcam,3,1207.42,Qalyubia,3622.26
10416,2025-06-22,Ahmed,Accessories,Mouse,3,881.96,Ismailia,2645.88
10274,2025-01-23,Laila,Gaming,Gaming Headset,1,2776.46,Qalyubia,2776.46
10737,2025-09-27,Nada,Accessories,Mouse,2,1604.51,Alexandria,3209.02
11651,2025-04-15,Aya,Electronics,Smartphone,1,19318.77,Cairo,19318.77
11466,2025-10-23,Mostafa,Electronics,Monitor,2,14499.35,Qalyubia,28998.7
10251,2025-04-26,Nour,Electronics,Monitor,2,17119.53,Mansoura,34239.06
10414,2025-11-04,Sara,Accessories,Webcam,1,2728.33,Giza,2728.33
10621,2025-05-16,Adam,Electronics,Tablet,2,13060.79,Cairo,26121.58
11317,2025-12-29,Salma,Accessories,Phone Stand,3,543.08,Ismailia,1629.24
11775,2025-04-29,Menna,Home,Coffee Maker,1,5174.02,Cairo,5174.02
10311,2025-12-01,Youssef,Accessories,Phone Stand,4,572.47,Suez,2289.88
10778,2025-12-05,Sara,Home,Coffee Maker,1,2286.28,Tanta,2286.28
10382,2025-04-27,Aya,Home,Desk Lamp,5,1103.05,Giza,5515.25
10562,2025-10-19,Aya,Electronics,Headphones,2,2800.9,Alexandria,5601.8
10426,2025-06-20,Mohamed,Accessories,Webcam,2,1578.2,Cairo,3156.4
11890,2025-02-10,Ahmed,Gaming,Game Controller,1,4476.4,Ismailia,4476.4
10535,2025-09-28,Salma,Home,Coffee Maker,2,6106.42,Tanta,12212.84
10758,2025-10-14,Ahmed,Accessories,USB Hub,1,1138.61,Cairo,1138.61
10772,2025-01-25,Amr,Gaming,Gaming Chair,2,6833.64,Ismailia,13667.28
11367,2025-02-16,Sara,Home,Coffee Maker,1,4141.62,Cairo,4141.62
10409,2025-11-27,Amr,Gaming,Gaming Keyboard,3,1913.63,Alexandria,5740.89
11626,2025-11-21,Nada,Home,Desk Fan,1,985.09,Ismailia,985.09
11601,2025-01-19,Laila,Electronics,Headphones,3,4690.3,Cairo,14070.9
11955,2025-09-26,Mostafa,Gaming,Gaming Headset,2,2262.97,Cairo,4525.94
11162,2025-07-26,Youssef,Electronics,Laptop,2,40006.95,Alexandria,80013.9
10945,2025-09-27,Nada,Electronics,Smartphone,3,20972.38,Cairo,62917.14
11160,2025-01-01,Ahmed,Electronics,Headphones,1,5382.37,Ismailia,5382.37
11570,2025-02-10,Sara,Accessories,Keyboard,1,2382.84,Alexandria,2382.84
10651,2025-03-20,Ali,Electronics,Laptop,1,43127.35,Suez,43127.35
11913,2025-10-20,Hana,Gaming,Gaming Headset,3,2185.78,Cairo,6557.34
10183,2025-11-13,Mariam,Gaming,Gaming Keyboard,3,1250.08,Giza,3750.24
10171,2025-04-08,Ahmed,Home,Coffee Maker,1,4172.0,Qalyubia,4172.0
11943,2025-07-25,Nour,Home,Air Purifier,2,4152.46,Tanta,8304.92
10591,2025-03-14,Farah,Electronics,Monitor,2,16033.79,Cairo,32067.58
11892,2025-11-26,Aya,Accessories,Webcam,1,3453.33,Giza,3453.33
11697,2025-07-08,Laila,Electronics,Headphones,4,4033.62,Tanta,16134.48
10858,2025-10-27,Farah,Accessories,Phone Stand,1,595.76,,595.76
10273,2025-05-30,Amr,Gaming,Game Controller,3,4856.59,Ismailia,14569.77
11561,2025-11-28,Nour,Accessories,Mouse,1,988.3,Alexandria,988.3
11546,2025-04-20,Adam,Accessories,Phone Stand,1,532.21,Mansoura,532.21
11453,2025-05-02,Mohamed,Gaming,Game Controller,4,3051.41,Qalyubia,12205.64
10372,2025-06-16,Nada,Electronics,Monitor,2,14236.2,Cairo,28472.4
10223,2025-11-10,Ali,Electronics,Laptop,1,33509.79,Giza,33509.79
10905,2025-06-16,Youssef,Accessories,Mouse,4,452.28,Cairo,1809.12
11759,2025-08-28,Adam,Electronics,Tablet,2,17727.87,Giza,35455.74
11320,2025-06-01,Sara,Electronics,Smartphone,1,14212.09,Mansoura,14212.09
10519,2025-03-13,Hana,Gaming,Gaming Mouse,2,998.62,Cairo,1997.24
10335,2025-08-05,Ali,Electronics,Tablet,2,21959.59,Cairo,43919.18
11582,2025-12-23,Hana,Accessories,Webcam,3,1521.92,Cairo,4565.76
11345,2025-03-10,Khaled,Home,Office Chair,1,8461.93,Cairo,8461.93
11812,2025-04-05,Laila,Home,Office Chair,2,6077.28,Alexandria,12154.56
10608,2025-02-09,Omar,Accessories,USB Hub,4,717.45,Giza,2869.8
10016,2025-12-09,Amr,Electronics,Monitor,2,16644.67,Ismailia,33289.34
11461,2025-07-09,Nour,Accessories,Webcam,1,1346.69,Cairo,1346.69
11990,2025-01-04,Khaled,Home,Desk Lamp,1,619.0,Giza,619.0
11551,2025-04-27,Khaled,Gaming,Gaming Mouse,2,763.39,Mansoura,1526.78
11872,2025-07-02,Khaled,Electronics,Tablet,1,17182.31,Qalyubia,17182.31
10611,2025-01-25,Amr,Electronics,Headphones,4,2201.41,Mansoura,8805.64
11449,2025-03-14,Nour,Gaming,Game Controller,1,1661.38,Alexandria,1661.38
10466,2025-01-31,Adam,Accessories,Phone Stand,3,289.47,Cairo,868.41
11402,2025-03-08,Khaled,Electronics,Laptop,2,43291.56,Giza,86583.12
10200,2025-03-16,Farah,Home,Office Chair,1,3970.79,Mansoura,3970.79
11281,2025-05-22,Hana,Home,Desk Lamp,3,939.0,Cairo,2817.0
11342,2025-02-27,Ali,Accessories,Webcam,1,2410.3,Qalyubia,2410.3
11868,2025-12-02,Salma,Electronics,Smartphone,1,27174.89,Tanta,27174.89
11310,2025-01-21,Omar,Gaming,Game Controller,2,2709.63,Mansoura,5419.26
11743,2025-08-09,Adam,Home,Desk Lamp,1,1008.34,Ismailia,1008.34
11625,2025-01-24,Nour,Electronics,Headphones,1,1626.74,Qalyubia,1626.74
11755,2025-05-28,Adam,Gaming,Gaming Headset,1,4152.8,Cairo,4152.8
11424,2025-02-14,Laila,Electronics,Smartphone,1,14302.42,Suez,14302.42
10977,2025-07-28,Adam,Accessories,Mouse,2,1650.0,Cairo,3300.0
10571,2025-03-10,Amr,Accessories,Webcam,1,2955.55,Mansoura,2955.55
10044,2025-03-03,Laila,Gaming,Gaming Headset,1,2175.8,Giza,2175.8
10275,2025-09-01,Youssef,Accessories,Phone Stand,3,562.52,Cairo,1687.56
11750,2025-09-24,Ahmed,Electronics,Tablet,2,20939.88,Alexandria,41879.76
10102,2025-10-03,Salma,Home,Coffee Maker,1,3055.41,Giza,3055.41
11428,2025-06-17,Youssef,Gaming,Game Controller,4,3876.47,Giza,15505.88
10734,2025-08-15,Mohamed,Accessories,Webcam,1,2879.18,Giza,2879.18
11400,2025-10-20,Laila,Home,Air Purifier,3,5637.18,Mansoura,16911.54
10108,2025-06-03,Youssef,Home,Air Purifier,1,7278.21,Mansoura,7278.21
11042,2025-02-18,Laila,Home,Desk Fan,4,854.25,Alexandria,3417.0
10498,2025-07-27,Salma,Electronics,Tablet,2,16923.52,Qalyubia,33847.04
11996,2025-05-25,Laila,Home,Desk Fan,1,1427.24,Cairo,1427.24
10890,2025-11-13,Laila,Electronics,Tablet,2,16150.36,Qalyubia,32300.72
11434,2025-12-26,Youssef,Home,Desk Fan,1,885.74,Cairo,885.74
11611,2025-12-04,Mostafa,Gaming,Gaming Keyboard,3,4231.12,Suez,12693.36
11115,2025-11-21,Menna,Accessories,Webcam,3,1791.06,Alexandria,5373.18
11617,2025-03-04,Nour,Gaming,Gaming Mouse,3,1852.69,Tanta,5558.07
10620,2025-01-18,Menna,Home,Desk Lamp,4,1763.21,Ismailia,7052.84
10866,2025-06-23,,Accessories,Phone Stand,2,639.58,Alexandria,1279.16
10073,2025-10-02,Omar,Electronics,Smartphone,1,14126.36,Tanta,14126.36
11248,2025-11-25,Hana,Electronics,Monitor,1,17311.46,Alexandria,17311.46
11223,2025-10-09,Karim,Accessories,Phone Stand,3,213.56,Ismailia,640.68
11176,2025-01-16,Amr,Accessories,USB Hub,2,1069.78,Suez,2139.56
11495,2025-08-20,Nour,Home,Desk Fan,2,2155.95,Qalyubia,4311.9
10482,2025-08-12,Laila,Home,Office Chair,1,8635.53,Tanta,8635.53
11076,2025-04-03,Menna,Accessories,Phone Stand,4,371.22,Cairo,1484.88
10507,2025-01-09,Omar,Gaming,Gaming Keyboard,3,3862.3,Cairo,11586.9
10680,2025-06-27,Mariam,Gaming,Gaming Mouse,2,943.64,Cairo,1887.28
11236,2025-12-08,Youssef,Accessories,Mouse,2,1336.45,Mansoura,2672.9
11759,2025-08-28,Adam,Electronics,Tablet,2,17727.87,Giza,35455.74
10746,2025-04-03,Menna,Gaming,Gaming Headset,1,1757.13,Mansoura,1757.13
11118,2025-03-26,Khaled,Gaming,Game Controller,1,4442.32,Ismailia,4442.32
11240,2025-08-15,Ahmed,Electronics,Laptop,3,35677.58,Suez,107032.74
10312,2025-03-26,Khaled,Electronics,Headphones,2,3902.96,Mansoura,7805.92
10835,2025-08-29,Menna,Accessories,Phone Stand,3,419.72,Cairo,1259.16
10406,2025-01-15,Ahmed,Gaming,Gaming Chair,3,8843.91,Suez,26531.73
11919,2025-08-11,Ali,Accessories,Keyboard,1,1563.36,Tanta,1563.36
11152,2025-06-17,Youssef,Gaming,Gaming Headset,2,4671.36,Ismailia,9342.72
10310,2025-09-16,Sara,,Laptop,2,20905.58,Qalyubia,41811.16
10227,2025-05-12,Adam,Gaming,Gaming Mouse,3,2041.32,Cairo,6123.96
11712,2025-02-05,Aya,Electronics,Laptop,1,34456.66,Cairo,34456.66
11007,2025-09-23,Laila,Home,Office Chair,3,5088.82,Alexandria,15266.46
11641,2025-07-01,Nour,Accessories,Phone Stand,3,192.62,Qalyubia,577.86
10833,2025-11-14,Karim,Electronics,Smartphone,2,29189.5,Mansoura,58379.0
11437,2025-12-09,Hana,Electronics,Tablet,2,18967.91,Suez,37935.82
10149,2025-01-16,Salma,Electronics,Monitor,1,6480.7,Alexandria,6480.7
10745,2025-04-27,Mostafa,Electronics,Tablet,1,7160.64,Mansoura,7160.64
11085,2025-11-04,Mostafa,Gaming,Gaming Headset,2,2304.43,Ismailia,4608.86
10839,2025-08-17,Karim,Accessories,Mouse,1,572.06,Tanta,572.06
11221,2025-11-27,Khaled,Gaming,Gaming Mouse,1,1569.13,Qalyubia,1569.13
10846,2025-12-30,Menna,Accessories,Keyboard,1,1759.66,Tanta,1759.66
10576,2025-10-25,Sara,Gaming,Gaming Keyboard,1,2486.67,Cairo,2486.67
10558,2025-08-30,Adam,Electronics,Laptop,5,25782.79,Cairo,128913.95
10702,2025-11-09,Omar,Electronics,Tablet,2,15077.11,Qalyubia,30154.22
11164,2025-10-01,Ali,Home,Desk Fan,5,2046.37,Alexandria,10231.85
11357,2025-01-21,Laila,Gaming,Gaming Mouse,2,1680.27,Ismailia,3360.54
11170,2025-04-17,Farah,Electronics,Headphones,2,2788.49,Mansoura,5576.98
11661,2025-08-14,Mariam,Home,Desk Fan,3,2013.86,Qalyubia,6041.58
10967,2025-05-24,Adam,Home,Desk Lamp,1,1524.12,Qalyubia,1524.12
10287,2025-07-17,Ahmed,Accessories,Webcam,2,2659.33,Suez,5318.66
11616,2025-01-01,Menna,Home,Desk Fan,1,1757.75,Ismailia,1757.75
10744,2025-02-24,Salma,Accessories,Keyboard,1,644.56,Giza,644.56
10599,2025-12-21,Menna,Electronics,Laptop,1,24932.07,Cairo,24932.07
10941,2025-03-23,Nada,Electronics,Tablet,1,18441.75,Giza,18441.75
11472,2025-12-11,Sara,Home,Desk Fan,1,1075.76,Mansoura,1075.76
11659,2025-09-09,Laila,Accessories,Mouse,1,707.17,Cairo,707.17
11827,2025-05-10,Nada,Electronics,Smartphone,1,9054.11,Ismailia,9054.11
11048,2025-08-05,Menna,Electronics,Smartphone,1,28758.63,Cairo,28758.63
11332,2025-05-03,Menna,Home,Desk Lamp,3,1168.45,Mansoura,3505.35
10814,2025-05-25,Mohamed,Gaming,Gaming Chair,2,10907.26,Cairo,21814.52
11689,2025-11-24,Ali,Home,Office Chair,2,2546.42,Alexandria,5092.84
11001,2025-05-21,Aya,Electronics,Tablet,2,17343.89,Cairo,34687.78
11471,2025-04-10,Sara,Accessories,Mouse,1,851.14,Giza,851.14
11507,2025-01-04,Laila,Accessories,Phone Stand,2,205.31,Cairo,410.62
10610,2025-07-10,Hana,Home,Coffee Maker,1,2778.98,Mansoura,2778.98
11799,2025-07-17,Aya,Electronics,Tablet,2,16123.89,Alexandria,32247.78
11088,2025-03-07,Mariam,Electronics,Headphones,1,6147.48,Tanta,6147.48
11433,2025-09-02,Laila,Accessories,USB Hub,2,911.38,Cairo,1822.76
11739,2025-12-15,Ahmed,Accessories,USB Hub,2,310.71,Cairo,621.42
10494,2025-11-23,Mostafa,Electronics,Laptop,2,24779.16,Cairo,49558.32
11330,2025-05-03,Sara,Accessories,Phone Stand,3,426.1,Qalyubia,1278.3
10278,2025-12-09,Laila,Home,Desk Lamp,1,717.15,Giza,717.15
11861,2025-10-07,Amr,Home,Desk Lamp,2,706.71,Giza,1413.42
10359,2025-02-01,Mohamed,Gaming,Gaming Mouse,1,1122.99,Alexandria,1122.99
11119,2025-09-10,Khaled,Electronics,Tablet,1,16450.29,Mansoura,16450.29
10237,2025-05-16,Mohamed,Electronics,Laptop,1,42648.1,Giza,42648.1
10552,2025-01-30,Salma,Gaming,Gaming Mouse,3,2363.66,Suez,7090.98
11882,2025-10-14,Khaled,Gaming,Gaming Chair,1,10356.32,Giza,10356.32
10906,2025-08-03,Nour,Gaming,Gaming Keyboard,1,2653.78,Qalyubia,2653.78
10209,2025-11-05,Karim,Electronics,Tablet,3,17718.73,Ismailia,53156.19
11593,2025-10-05,Laila,Electronics,Laptop,2,23047.15,Suez,46094.3
11572,2025-11-20,Sara,Electronics,Smartphone,2,17906.09,Mansoura,35812.18
10059,2025-08-21,Mohamed,Electronics,Tablet,2,20897.93,Giza,41795.86
10632,2025-04-28,Sara,Gaming,Gaming Keyboard,3,4424.2,Mansoura,13272.6
11682,2025-02-18,Amr,Gaming,Game Controller,1,3918.45,Giza,3918.45
11874,2025-11-13,Mostafa,Gaming,Gaming Mouse,2,1182.03,Giza,2364.06
11589,2025-03-23,Ahmed,Accessories,Webcam,1,2440.21,Giza,2440.21
10364,2025-08-20,Omar,Accessories,Webcam,1,1411.69,Giza,1411.69
10506,2025-07-02,Ali,Electronics,Tablet,2,15586.45,Giza,31172.9
11288,2025-12-07,Mostafa,Accessories,USB Hub,2,971.35,Cairo,1942.7
11321,2025-02-25,Nada,Electronics,Smartphone,1,9780.98,Suez,9780.98
11615,2025-12-14,Adam,Electronics,Laptop,2,24453.39,Cairo,48906.78
11234,2025-12-04,Mostafa,Electronics,Headphones,1,3561.81,Mansoura,3561.81
10850,2025-05-25,Aya,Accessories,Webcam,2,3388.69,Cairo,6777.38
11867,2025-03-19,Adam,Electronics,Tablet,5,19725.86,Cairo,98629.3
